dataHora,ordem,linha,latitude,longitude,velocidade
04-06-2014 00:03:15,D87422,,"-22.92063","-43.608109",0
04-06-2014 00:03:16,B71045,,"-22.902426","-43.314877",0
04-06-2014 00:03:17,D87246,869,"-22.91704","-43.608318",0
04-06-2014 00:03:17,A50067,524,"-22.960388","-43.395573",0
04-06-2014 00:03:19,D87863,2336,"-22.917021","-43.60738",0
04-06-2014 00:03:19,B27051,639,"-22.817499","-43.301731",0
04-06-2014 00:03:19,A29023,474,"-22.868311","-43.293179",0
04-06-2014 00:03:20,B58070,,"-22.836981","-43.28513",0
04-06-2014 00:03:20,C20212,880,"-22.957451","-43.346222",0
04-06-2014 00:03:21,D53538,,"-22.88378","-43.495941",0
04-06-2014 00:03:21,C20014,,"-22.957237","-43.345703",0
04-06-2014 00:03:22,B71073,455,"-22.903219","-43.313541",0
04-06-2014 00:03:23,A41186,460,"-22.875847","-43.24165",0
04-06-2014 00:03:24,C30197,,"-22.951447","-43.347908",0
04-06-2014 00:03:25,D90022,752,"-22.92004","-43.64315",0
04-06-2014 00:03:25,C87847,,"-22.91758","-43.607262",0
04-06-2014 00:03:26,D86753,,"-22.89353","-43.532372",0
04-06-2014 00:03:26,B10105,924,"-22.81431","-43.187721",0
04-06-2014 00:03:26,C87840,,"-22.91662","-43.607239",0
04-06-2014 00:03:26,A50200,220,"-22.928991","-43.254688",0
04-06-2014 00:03:27,B58102,,"-22.83684","-43.285511",0
04-06-2014 00:03:27,C50151,LECD06,"-22.929256","-43.253906",0
04-06-2014 00:03:27,C82523,678,"-22.858021","-43.371437",0.19
04-06-2014 00:03:28,A27616,158,"-22.921289","-43.256248",0
04-06-2014 00:03:28,A55040,,"-22.90657","-43.260632",0
04-06-2014 00:03:29,A41172,176,"-22.859001","-43.244839",0
04-06-2014 00:03:30,B32666,793,"-22.81669","-43.394169",0
04-06-2014 00:03:30,C27059,,"-22.81748","-43.301449",0
04-06-2014 00:03:30,A71509,,"-22.930233","-43.253906",0
04-06-2014 00:03:30,A71589,,"-22.929813","-43.254166",0.37
04-06-2014 00:03:30,A71607,,"-22.929483","-43.254982",0.19
04-06-2014 00:03:31,D53586,397,"-22.883989","-43.49577",0
04-06-2014 00:03:32,A27531,157,"-22.919889","-43.25658",0
04-06-2014 00:03:33,D86059,884,"-22.904732","-43.556484",31.48
04-06-2014 00:03:33,C41362,318,"-22.85848","-43.245037",0
04-06-2014 00:03:34,D81121,,"-22.89522","-43.474487",0
04-06-2014 00:03:34,D86118,864,"-22.894434","-43.533813",0
04-06-2014 00:03:34,B10028,,"-22.81476","-43.187328",0
04-06-2014 00:03:34,B32517,,"-22.817869","-43.393211",0
04-06-2014 00:03:35,D86406,843,"-22.894026","-43.531452",0.56
04-06-2014 00:03:35,B82557,,"-22.858345","-43.370995",0.37
04-06-2014 00:03:36,A41022,126,"-22.874805","-43.240917",0
04-06-2014 00:03:36,A41234,131,"-22.857231","-43.244385",9.26
04-06-2014 00:03:37,B58170,,"-22.836491","-43.2855",0
04-06-2014 00:03:37,A27620,157,"-22.920879","-43.256458",0
04-06-2014 00:03:39,D87268,825,"-22.91954","-43.607269",0
04-06-2014 00:03:39,C41406,309,"-22.858366","-43.245068",0.19
04-06-2014 00:03:40,A37707,,"-22.902611","-43.196548",0
04-06-2014 00:03:41,B10151,,"-22.81465","-43.186989",0
04-06-2014 00:03:41,B19579,377,"-22.810101","-43.342758",0
04-06-2014 00:03:41,B27100,SVB905,"-22.817591","-43.301971",0
04-06-2014 00:03:41,A27518,432,"-22.92075","-43.256409",0
04-06-2014 00:03:42,C41232,309,"-22.857365","-43.244465",0
04-06-2014 00:03:42,A48162,,"-22.910339","-43.270702",0
04-06-2014 00:03:42,A72164,,"-22.889185","-43.292854",0
04-06-2014 00:03:43,B58005,,"-22.83724","-43.285",0
04-06-2014 00:03:44,A27549,157,"-22.921209","-43.25581",0
04-06-2014 00:03:45,C41143,318,"-22.857735","-43.244823",0
04-06-2014 00:03:45,A27515,157,"-22.921129","-43.25647",0
04-06-2014 00:03:45,A29152,,"-22.86812","-43.29158",0
04-06-2014 00:03:45,A48086,,"-22.910954","-43.270493",0
04-06-2014 00:03:45,A50195,226,"-22.92906","-43.253059",0.56
04-06-2014 00:03:46,B28557,,"-22.815571","-43.18832",0
04-06-2014 00:03:46,C50049,301,"-22.9606","-43.395523",0
04-06-2014 00:03:48,D86123,864,"-22.89456","-43.533821",0
04-06-2014 00:03:48,A41161,,"-22.874533","-43.241245",0
04-06-2014 00:03:49,B10159,634,"-22.81488","-43.187141",0
04-06-2014 00:03:49,C39624,832,"-22.964041","-43.392361",0
04-06-2014 00:03:49,A50217,220,"-22.929188","-43.254314",0
04-06-2014 00:03:50,D60192,300,"-22.81493","-43.387001",0
04-06-2014 00:03:50,B82641,,"-22.857235","-43.371159",0
04-06-2014 00:03:51,C41272,316,"-22.857491","-43.245003",0
04-06-2014 00:03:51,A41314,,"-22.874674","-43.241619",0.19
04-06-2014 00:03:52,D87120,842,"-22.91976","-43.607899",0
04-06-2014 00:03:53,B10201,914,"-22.815729","-43.18734",0
04-06-2014 00:03:53,A41039,128,"-22.874641","-43.241585",0.56
04-06-2014 00:03:54,D90592,,"-22.91968","-43.64344",0
04-06-2014 00:03:54,B28727,2343,"-22.814501","-43.18866",0
04-06-2014 00:03:54,A29077,210,"-22.86784","-43.291351",0
04-06-2014 00:03:54,A37544,,"-22.902321","-43.196152",0
04-06-2014 00:03:56,D86758,2801,"-22.8946","-43.531574",1.11
04-06-2014 00:03:56,C87027,360,"-22.918751","-43.60738",0
04-06-2014 00:03:57,B58080,,"-22.837271","-43.285542",0
04-06-2014 00:03:58,B58013,,"-22.83666","-43.285389",0
04-06-2014 00:03:58,B73054,629,"-22.80946","-43.342609",0
04-06-2014 00:03:58,C44502,781,"-22.860609","-43.35635",0
04-06-2014 00:03:58,C87087,360,"-22.918501","-43.608028",0
04-06-2014 00:03:59,D86398,SV866,"-22.894251","-43.533245",0
04-06-2014 00:03:59,B32582,,"-22.816099","-43.394588",0
04-06-2014 00:03:59,B73095,685,"-22.80912","-43.343151",0
04-06-2014 00:03:59,A27513,535,"-22.919861","-43.256561",0
04-06-2014 00:04:00,B58191,673,"-22.83629","-43.285671",0
04-06-2014 00:04:01,B60041,385,"-22.81472","-43.386311",0
04-06-2014 00:04:01,A48150,,"-22.910112","-43.270882",0.19
04-06-2014 00:04:02,D86248,835,"-22.894304","-43.533276",0
04-06-2014 00:04:02,A37687,538,"-22.901291","-43.196602",0
04-06-2014 00:04:03,B28569,324,"-22.81535","-43.188431",0
04-06-2014 00:04:04,D90113,388,"-22.92","-43.643131",0
04-06-2014 00:04:04,B71095,238,"-21.92214","-47.621914",0.37
04-06-2014 00:04:04,C20050,,"-22.957481","-43.345303",0
04-06-2014 00:04:04,A27567,439,"-22.92103","-43.25639",0
04-06-2014 00:04:04,A50165,,"-22.928865","-43.254185",0.37
04-06-2014 00:04:05,A71547,,"-22.929935","-43.253922",0
04-06-2014 00:04:06,C30227,734,"-22.951118","-43.348125",0
04-06-2014 00:04:06,C39553,,"-22.96339","-43.391529",0
04-06-2014 00:04:07,B31056,498,"-22.804691","-43.309978",0
04-06-2014 00:04:07,B73089,350,"-22.809389","-43.343552",0
04-06-2014 00:04:07,C44526,721,"-22.86062","-43.356201",0
04-06-2014 00:04:08,B10069,322,"-22.81492","-43.1875",0
04-06-2014 00:04:08,C50038,301,"-22.928947","-43.254509",0
04-06-2014 00:04:08,A48126,,"-22.91086","-43.270638",0
04-06-2014 00:04:09,B28606,330,"-22.815571","-43.187851",0
04-06-2014 00:04:09,B58101,,"-22.83724","-43.285",0
04-06-2014 00:04:09,C82594,678,"-22.857235","-43.371014",0.19
04-06-2014 00:04:10,B42666,,"-22.876511","-43.329868",0
04-06-2014 00:04:11,B19525,665,"-22.811331","-43.342258",0
04-06-2014 00:04:11,B63062,,"-22.792358","-43.294353",0
04-06-2014 00:04:12,D53664,,"-22.88385","-43.495609",0
04-06-2014 00:04:12,A72178,,"-22.890276","-43.292595",1.11
04-06-2014 00:04:13,B63045,920,"-22.792248","-43.294224",0.74
04-06-2014 00:04:14,C50068,345,"-22.930208","-43.252621",0.56
04-06-2014 00:04:15,D86407,838,"-22.894854","-43.53278",0
04-06-2014 00:04:15,B75637,,"-22.831329","-43.323502",0
04-06-2014 00:04:15,C87851,,"-22.9179","-43.607239",0
04-06-2014 00:04:15,A48112,,"-22.910587","-43.269566",0
04-06-2014 00:04:16,D86194,866,"-22.894176","-43.533318",0
04-06-2014 00:04:16,B73032,SVB665,"-22.81073","-43.34211",0
04-06-2014 00:04:17,B32503,,"-22.816339","-43.394489",0
04-06-2014 00:04:17,B60543,2302,"-22.81562","-43.3867",0
04-06-2014 00:04:17,A71510,,"-22.929892","-43.253761",0
04-06-2014 00:04:18,B27088,SVA905,"-22.81694","-43.301121",0
04-06-2014 00:04:18,B32685,,"-22.81748","-43.393681",6
04-06-2014 00:04:19,D58658,,"-22.875799","-43.41988",0
04-06-2014 00:04:19,C82613,678,"-22.857893","-43.371338",0
04-06-2014 00:04:19,A71514,,"-22.929447","-43.254997",0
04-06-2014 00:04:20,A48084,,"-22.910383","-43.270702",0.19
04-06-2014 00:04:22,D86340,SV866,"-22.894857","-43.533195",0
04-06-2014 00:04:22,B10555,630,"-22.86805","-43.257191",0
04-06-2014 00:04:22,B27096,SVB905,"-22.816999","-43.301369",0
04-06-2014 00:04:23,C41419,957,"-22.858398","-43.244907",0.56
04-06-2014 00:04:24,B58167,622,"-22.83675","-43.28603",1
04-06-2014 00:04:24,B71146,239,"-22.903109","-43.313248",0
04-06-2014 00:04:24,C39572,,"-22.964121","-43.391991",0
04-06-2014 00:04:24,A50040,608,"-22.929121","-43.253647",0
04-06-2014 00:04:25,C44518,712,"-22.860519","-43.35537",0
04-06-2014 00:04:26,B42517,456,"-22.876301","-43.3302",0
04-06-2014 00:04:26,C42671,607,"-22.876249","-43.330078",0
04-06-2014 00:04:27,A29189,461,"-22.873079","-43.287102",0
04-06-2014 00:04:29,B11726,,"-22.811214","-43.372932",0.56
04-06-2014 00:04:29,B32548,779,"-22.818001","-43.393169",0
04-06-2014 00:04:29,A37514,,"-22.902651","-43.196041",0
04-06-2014 00:04:29,A41075,128,"-22.874874","-43.242512",0
04-06-2014 00:04:30,D86282,,"-22.894812","-43.533333",0
04-06-2014 00:04:30,D86792,2381,"-22.893766","-43.531559",0.93
04-06-2014 00:04:30,A48082,,"-22.910942","-43.270767",0.19
04-06-2014 00:04:31,A37508,569,"-22.902281","-43.19648",0
04-06-2014 00:04:33,D87528,398,"-22.918329","-43.608551",0
04-06-2014 00:04:34,D90515,,"-22.91959","-43.6436",0
04-06-2014 00:04:34,C41399,315,"-22.857401","-43.244629",0
04-06-2014 00:04:34,C50025,805,"-22.960428","-43.395557",0
04-06-2014 00:04:34,A48030,,"-22.910234","-43.270702",0
04-06-2014 00:04:35,D58546,,"-22.87558","-43.419819",0
04-06-2014 00:04:35,C39745,,"-22.96244","-43.391159",0
04-06-2014 00:04:36,B32652,,"-22.818171","-43.393108",0
04-06-2014 00:04:37,B71151,455,"-22.903126","-43.313232",0
04-06-2014 00:04:38,D53585,,"-22.88385","-43.495918",0
04-06-2014 00:04:38,A41101,170,"-22.875647","-43.241714",0
04-06-2014 00:04:39,B10534,,"-22.868561","-43.257172",0
04-06-2014 00:04:39,B75512,,"-22.83136","-43.323219",0
04-06-2014 00:04:39,A72050,,"-22.88921","-43.292156",0
04-06-2014 00:04:40,D53592,393,"-22.88352","-43.49609",0
04-06-2014 00:04:40,C41877,2018,"-22.870903","-43.249367",0
04-06-2014 00:04:41,B28710,2343,"-22.81447","-43.189041",0
04-06-2014 00:04:42,C39661,747,"-22.96299","-43.391499",0
04-06-2014 00:04:44,B28736,2343,"-22.81465","-43.18874",0
04-06-2014 00:04:44,B31130,906,"-22.804285","-43.310921",0
04-06-2014 00:04:44,C39727,762,"-22.96364","-43.39135",0
04-06-2014 00:04:45,D86195,864,"-22.89469","-43.533375",0
04-06-2014 00:04:45,D86324,843,"-22.894323","-43.531479",0
04-06-2014 00:04:45,A71603,,"-22.929415","-43.255047",0
04-06-2014 00:04:49,C87094,382,"-22.918449","-43.60709",0
04-06-2014 00:04:50,D86178,864,"-22.894291","-43.533253",0
04-06-2014 00:04:50,D90519,2308,"-22.91935","-43.64357",0
04-06-2014 00:04:50,B28509,696,"-22.815189","-43.1884",0
04-06-2014 00:04:52,D86783,2381,"-22.894121","-43.532177",0.74
04-06-2014 00:04:53,A48157,,"-22.910501","-43.269581",0
04-06-2014 00:04:55,D86705,2332,"-22.895821","-43.532909",0
04-06-2014 00:04:55,A50080,229,"-22.928976","-43.25436",0
04-06-2014 00:04:56,D87788,,"-22.80426","-43.306549",0
04-06-2014 00:04:57,A48124,,"-22.910791","-43.270542",0.56
04-06-2014 00:04:58,D87432,849,"-22.91942","-43.60775",0
04-06-2014 00:04:58,B28562,,"-22.81596","-43.18837",0
04-06-2014 00:04:58,C44586,,"-22.860991","-43.355289",0
04-06-2014 00:04:59,B44533,638,"-22.860701","-43.355431",0
04-06-2014 00:04:59,C41412,309,"-22.857307","-43.244614",0
04-06-2014 00:04:59,A71503,,"-22.930319","-43.253971",0
04-06-2014 00:05:00,B31152,486,"-22.804745","-43.309326",0
04-06-2014 00:05:01,D87854,2339,"-22.91758","-43.607281",0
04-06-2014 00:05:01,B27037,,"-22.817591","-43.301579",0
04-06-2014 00:05:02,D58617,936,"-22.875971","-43.419849",0
04-06-2014 00:05:02,D87330,839,"-22.917749","-43.60807",0
04-06-2014 00:05:03,D86344,918,"-22.895613","-43.53278",0
04-06-2014 00:05:03,C27041,,"-22.817551","-43.301571",0
04-06-2014 00:05:03,A37626,,"-22.90132","-43.196522",0
04-06-2014 00:05:04,D90102,,"-22.91921","-43.64484",0
04-06-2014 00:05:05,B58069,,"-22.83609","-43.285809",0
04-06-2014 00:05:05,A71508,,"-22.930298","-43.25407",0
04-06-2014 00:05:07,C41420,309,"-22.858345","-43.245262",0
04-06-2014 00:05:08,D87243,,"-22.91931","-43.6082",0
04-06-2014 00:05:08,D87426,,"-22.92075","-43.60796",0
04-06-2014 00:05:08,D90528,2303,"-22.91959","-43.643139",0
04-06-2014 00:05:08,C87013,382,"-22.91914","-43.60709",0
04-06-2014 00:05:09,D86319,843,"-22.894571","-43.533577",0
04-06-2014 00:05:09,B58026,,"-22.83674","-43.285431",0
04-06-2014 00:05:11,B28724,,"-22.814659","-43.188679",0
04-06-2014 00:05:11,B71031,238,"-22.902527","-43.314877",0
04-06-2014 00:05:11,A41245,181,"-22.857088","-43.24419",31.67
04-06-2014 00:05:13,B44575,676,"-22.86042","-43.356548",0
04-06-2014 00:05:13,C82560,363,"-22.859697","-43.370686",0
04-06-2014 00:05:14,B10506,680,"-22.867861","-43.257019",0
04-06-2014 00:05:14,B58158,,"-22.83716","-43.28508",0
04-06-2014 00:05:14,A72128,,"-22.888912","-43.292824",0
04-06-2014 00:05:14,A72190,,"-22.889767","-43.292709",0.19
04-06-2014 00:05:16,B42506,,"-22.876619","-43.32967",0
04-06-2014 00:05:16,C39721,875,"-22.963539","-43.391338",0
04-06-2014 00:05:16,A72078,,"-22.889763","-43.291668",0
04-06-2014 00:05:17,B11722,,"-22.811808","-43.372314",0
04-06-2014 00:05:17,B58079,,"-22.837139","-43.284939",0
04-06-2014 00:05:17,A27639,536,"-22.919889","-43.256672",0
04-06-2014 00:05:17,A37747,580,"-22.90201","-43.19725",0
04-06-2014 00:05:17,A41295,462,"-22.875786","-43.241276",0
04-06-2014 00:05:17,A72141,,"-22.889954","-43.291798",0.19
04-06-2014 00:05:18,D86158,918,"-22.893293","-43.532024",0
04-06-2014 00:05:18,C39502,758,"-22.96406","-43.391121",0
04-06-2014 00:05:19,B28506,696,"-22.81497","-43.18866",0
04-06-2014 00:05:19,B63005,334,"-22.792542","-43.294399",0
04-06-2014 00:05:20,B82609,,"-22.857853","-43.371517",0
04-06-2014 00:05:20,A37517,,"-22.902821","-43.19603",0
04-06-2014 00:05:21,D86401,837,"-22.894926","-43.533115",0
04-06-2014 00:05:22,B73044,373,"-22.80938","-43.343472",0
04-06-2014 00:05:22,C27053,940,"-22.817039","-43.301949",0
04-06-2014 00:05:23,B10193,915,"-22.8148","-43.187431",0
04-06-2014 00:05:23,B42507,,"-22.876961","-43.330299",0
04-06-2014 00:05:23,B42558,,"-22.87624","-43.329819",0
04-06-2014 00:05:23,B44553,676,"-22.860689","-43.355888",0
04-06-2014 00:05:23,A63531,177,"-22.80595","-43.30616",0
04-06-2014 00:05:25,C82539,678,"-22.860064","-43.37064",0
04-06-2014 00:05:26,A41169,128,"-22.874899","-43.240837",0.19
04-06-2014 00:05:26,A55036,,"-22.90637","-43.261051",0
04-06-2014 00:05:27,B58098,,"-22.836559","-43.28582",0
04-06-2014 00:05:27,C27069,940,"-22.817011","-43.301441",0
04-06-2014 00:05:27,C50058,301,"-22.929171","-43.254166",0
04-06-2014 00:05:27,A41845,2017,"-22.869913","-43.248924",0
04-06-2014 00:05:28,B42631,650,"-22.876249","-43.329311",0
04-06-2014 00:05:28,C21042,308,"-22.895947","-43.247738",2.22
04-06-2014 00:05:28,C44569,712,"-22.860701","-43.35577",0
04-06-2014 00:05:28,A41113,,"-22.87491","-43.242481",0
04-06-2014 00:05:29,B28530,326,"-22.815729","-43.188011",0
04-06-2014 00:05:29,B71070,,"-22.902409","-43.314877",0
04-06-2014 00:05:31,A29014,445,"-22.868059","-43.291351",0
04-06-2014 00:05:31,A48081,,"-22.910795","-43.270687",0.37
04-06-2014 00:05:32,B58164,,"-22.83707","-43.285019",0
04-06-2014 00:05:33,A37743,,"-22.90189","-43.197151",0
04-06-2014 00:05:33,A72187,,"-22.889246","-43.29274",0
04-06-2014 00:05:34,D87334,822,"-22.919861","-43.60799",0
04-06-2014 00:05:34,B32700,946,"-22.81612","-43.394711",0
04-06-2014 00:05:34,B60523,,"-22.81522","-43.386608",0
04-06-2014 00:05:34,C87393,360,"-22.91848","-43.60783",0
04-06-2014 00:05:35,B73076,,"-22.80924","-43.342731",0
04-06-2014 00:05:36,C82549,363,"-22.859493","-43.370735",0
04-06-2014 00:05:37,D86084,867,"-22.894365","-43.531818",0
04-06-2014 00:05:37,B11692,778,"-22.811438","-43.37233",0
04-06-2014 00:05:37,A41097,123,"-22.874495","-43.242611",0
04-06-2014 00:05:38,D86723,2381,"-22.893892","-43.532372",0
04-06-2014 00:05:38,D87835,,"-22.918381","-43.607689",0
04-06-2014 00:05:38,C87845,,"-22.91683","-43.60722",0
04-06-2014 00:05:38,A37583,511,"-22.90242","-43.197411",0
04-06-2014 00:05:39,D87091,398,"-22.918751","-43.607029",0
04-06-2014 00:05:39,B58027,,"-22.837","-43.28553",0
04-06-2014 00:05:39,A48068,,"-22.910681","-43.269321",0
04-06-2014 00:05:40,B58050,,"-22.83728","-43.284882",0
04-06-2014 00:05:40,A48088,,"-22.911007","-43.26984",0.19
04-06-2014 00:05:40,A63508,177,"-22.806231","-43.306068",0
04-06-2014 00:05:42,D87118,807,"-22.91995","-43.607899",0
04-06-2014 00:05:42,C42600,607,"-22.876289","-43.330219",0
04-06-2014 00:05:42,C82596,363,"-22.858622","-43.370884",0
04-06-2014 00:05:42,A37600,183,"-22.902611","-43.19619",0
04-06-2014 00:05:42,A37695,155,"-22.90222","-43.196701",0
04-06-2014 00:05:44,B32643,795,"-22.817591","-43.3936",2
04-06-2014 00:05:44,C41405,309,"-22.858809","-43.244858",0
04-06-2014 00:05:44,A27645,157,"-22.92079","-43.256458",0
04-06-2014 00:05:44,A37603,513,"-22.90163","-43.19685",0
04-06-2014 00:05:45,D87855,2339,"-22.91725","-43.607128",0
04-06-2014 00:05:45,B11631,,"-22.86611","-43.357033",0
04-06-2014 00:05:45,A37520,154,"-22.902611","-43.196079",0
04-06-2014 00:05:46,B28531,321,"-22.815229","-43.18821",0
04-06-2014 00:05:46,B58029,,"-22.837111","-43.285221",0
04-06-2014 00:05:46,A71521,,"-22.929972","-43.253662",0
04-06-2014 00:05:47,C44515,783,"-22.860371","-43.355728",0
04-06-2014 00:05:47,A37505,,"-22.902241","-43.196522",0
04-06-2014 00:05:47,A48007,,"-22.910648","-43.270672",0
04-06-2014 00:05:48,C39628,808,"-22.96312","-43.39114",0
04-06-2014 00:05:48,A71605,,"-22.930273","-43.25407",0
04-06-2014 00:05:49,D53616,,"-22.88341","-43.494968",0
04-06-2014 00:05:50,B31034,483,"-22.804239","-43.310986",0
04-06-2014 00:05:51,C39712,,"-22.964041","-43.39098",0
04-06-2014 00:05:51,A41110,132,"-22.874659","-43.242512",0
04-06-2014 00:05:52,D86711,2338,"-22.894787","-43.532192",0
04-06-2014 00:05:52,B31042,497,"-22.804182","-43.310921",0
04-06-2014 00:05:52,B42540,456,"-22.876539","-43.330109",0
04-06-2014 00:05:52,B71131,238,"-22.903263","-43.313068",0
04-06-2014 00:05:52,C41363,318,"-22.857687","-43.245232",0.74
04-06-2014 00:05:52,C50108,301,"-22.9606","-43.395473",0
04-06-2014 00:05:53,B71074,247,"-22.903145","-43.313332",0
04-06-2014 00:05:53,A48077,,"-22.910648","-43.269985",0
04-06-2014 00:05:54,D86790,2334,"-22.893759","-43.53207",0
04-06-2014 00:05:54,B31123,484,"-22.804813","-43.309879",0
04-06-2014 00:05:55,B71068,239,"-22.902742","-43.314243",0
04-06-2014 00:05:55,A48099,,"-22.910444","-43.269547",0
04-06-2014 00:05:56,D81019,,"-22.895813","-43.474609",0
04-06-2014 00:05:56,D87874,2336,"-22.91758","-43.607601",0
04-06-2014 00:05:56,C41330,318,"-22.85741","-43.24453",0.19
04-06-2014 00:05:57,B28713,2343,"-22.814659","-43.18869",0
04-06-2014 00:05:59,B73133,SR350,"-22.81045","-43.34219",0
04-06-2014 00:05:59,C44531,712,"-22.86047","-43.356152",0
04-06-2014 00:06:00,D58519,,"-22.876289","-43.419701",0
04-06-2014 00:06:00,B11661,378,"-22.866222","-43.356087",0.19
04-06-2014 00:06:01,D87126,830,"-22.91972","-43.6078",0
04-06-2014 00:06:01,D87129,,"-22.918039","-43.60807",0
04-06-2014 00:06:01,C39518,,"-22.963989","-43.392361",0
04-06-2014 00:06:01,C39612,808,"-22.9638","-43.391651",0
04-06-2014 00:06:01,C42637,607,"-22.8771","-43.330101",0
04-06-2014 00:06:03,D87165,,"-22.918831","-43.608181",0
04-06-2014 00:06:03,A27553,433,"-22.92116","-43.25581",0
04-06-2014 00:06:04,B75561,,"-22.831221","-43.324051",0
04-06-2014 00:06:06,D87137,885,"-22.91976","-43.607979",0
04-06-2014 00:06:06,B27040,SVA905,"-22.817539","-43.302078",0
04-06-2014 00:06:06,A37531,,"-22.902901","-43.196011",0
04-06-2014 00:06:07,D87744,,"-22.917971","-43.607288",0
04-06-2014 00:06:07,A41252,126,"-22.874372","-43.242268",0
04-06-2014 00:06:08,B32688,296,"-22.8169","-43.394119",0
04-06-2014 00:06:08,A27514,438,"-22.920469","-43.25621",0
04-06-2014 00:06:09,D86328,851,"-22.894793","-43.533733",0
04-06-2014 00:06:09,C87396,,"-22.918751","-43.607521",0
04-06-2014 00:06:09,A71904,,"-22.929878","-43.253807",2.41
04-06-2014 00:06:10,D87145,869,"-22.91885","-43.606949",0
04-06-2014 00:06:10,A29126,523,"-22.868629","-43.292881",0
04-06-2014 00:06:11,D87212,398,"-22.91898","-43.607231",0
04-06-2014 00:06:11,D90084,,"-22.91991","-43.643669",0
04-06-2014 00:06:11,B19534,SVA665,"-22.81039","-43.342251",0
04-06-2014 00:06:11,C39517,736,"-22.963329","-43.391361",0
04-06-2014 00:06:11,A27528,158,"-22.920401","-43.25631",0
04-06-2014 00:06:12,B75578,,"-22.8314","-43.323971",0
04-06-2014 00:06:12,A72113,,"-22.889124","-43.292824",0
04-06-2014 00:06:14,D87084,366,"-22.91782","-43.608059",0
04-06-2014 00:06:14,B10168,910,"-22.814911","-43.18716",0
04-06-2014 00:06:14,B58051,,"-22.836571","-43.285839",0
04-06-2014 00:06:14,B73110,685,"-22.81027","-43.342251",0
04-06-2014 00:06:15,A41059,172,"-22.875172","-43.240658",0
04-06-2014 00:06:16,B42583,,"-22.87639","-43.329601",0
04-06-2014 00:06:16,B44570,638,"-22.860849","-43.356232",0
04-06-2014 00:06:17,D53603,397,"-22.88394","-43.495281",0
04-06-2014 00:06:17,B28559,696,"-22.81601","-43.18795",1
04-06-2014 00:06:17,B32636,,"-22.81661","-43.394169",0
04-06-2014 00:06:17,B58053,,"-22.83679","-43.285252",0
04-06-2014 00:06:17,B63063,,"-22.792847","-43.294533",1.48
04-06-2014 00:06:18,B58078,,"-22.83687","-43.285301",0
04-06-2014 00:06:19,B60013,947,"-22.815161","-43.386169",0
04-06-2014 00:06:21,D87279,,"-22.91954","-43.60833",0
04-06-2014 00:06:21,C39667,,"-22.96246","-43.390751",0
